HOUSEID,PERSONID,TRIPID,SEQ_TRIPID,VEHCASEID,FRSTHM,PARK,HHMEMDRV,TDWKND,TRAVDAY,LOOP_TRIP,DWELTIME,PUBTRANS,TRIPPURP,WHYFROM,WHYTRP1S,TRVLCMIN,STRTTIME,ENDTIME,TRPHHVEH,VEHID,TRPTRANS,NUMONTRP,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,NONHHCNT,HHACCCNT,WHODROVE,DRVR_FLG,PSGR_FLG,WHODROVE_IMP,PARK2_PAMOUNT,PARK2_PAYTYPE,PARK2,WHYTO,WALK,TRPMILES,WTTRDFIN,WTTRDFIN5D,WTTRDFIN2D,TDCASEID,VMT_MILE,GASPRICE,WHYTRP90,NUMADLT,HOMEOWN,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CDIVMSAR,HHFAMINC,HH_RACE,HHSIZE,HHVEHCNT,LIF_CYC,MSACAT,MSASIZE,URBAN,URBANSIZE,URBRUR,TDAYDATE,WRKCOUNT,STRATUMID,R_AGE,R_SEX,WORKER,DRIVER,R_RACE,R_HISP,PROXY,EDUC,PRMACT,R_SEX_IMP,VEHTYPE,HHFAMINC_IMP,OBHUR,DBHUR,TRIPMODE,OTHTNRNT,OTPPOPDN,OTRESDN,OTEEMPDN,OBHTNRNT,OBPPOPDN,OBRESDN,DTHTNRNT,DTPPOPDN,DTRESDN,DTEEMPDN,DBHTNRNT,DBPPOPDN,DBRESDN
9000013122,1,2,2,-1.00,2,2,-1,1,7,2,13,2,5,12,40,2,1115,1117,2,-1,20,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,14,-9,0,6397162.812,0,6367022.584,9.00001E+13,-1,425.8,4,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,69,2,1,1,1,2,1,6,-1,2,-1,11,1,1,5,20,2,1,3,30,2,2,20,2,1,3,30,2,2
9000013122,1,3,3,-1.00,2,2,-1,1,7,2,-9,2,4,14,1,20,1130,1150,2,-1,20,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,1,-9,0.921690491,6327500.502,0,6297688.488,9.00001E+13,-1,425.8,10,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,69,2,1,1,1,2,1,6,-1,2,-1,11,1,1,5,20,2,1,3,30,2,2,20,2,1,3,30,2,1
9000013122,2,1,1,-1.00,2,-1,-1,1,7,2,55,2,2,1,80,20,1000,1020,2,-1,20,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,12,-1,0.921690491,5712716.166,0,5819262.521,9.00001E+13,-1,425.8,10,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,74,1,2,1,1,2,2,7,5,1,-1,11,1,1,5,20,2,1,3,30,2,1,20,2,1,3,30,2,1
9000013122,2,2,2,-1.00,2,-1,-1,1,7,2,13,2,5,12,40,2,1115,1117,2,-1,20,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,14,-9,0,5775610.038,0,5883329.41,9.00001E+13,-1,425.8,4,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,74,1,2,1,1,2,2,7,5,1,-1,11,1,1,5,20,2,1,3,30,2,2,20,2,1,3,30,2,2
9000013122,2,3,3,-1.00,2,-1,-1,1,7,2,310,2,4,14,1,20,1130,1150,2,-1,20,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,1,-9,0.921690491,5712716.166,0,5819262.521,9.00001E+13,-1,425.8,10,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,74,1,2,1,1,2,2,7,5,1,-1,11,1,1,5,20,2,1,3,30,2,2,20,2,1,3,30,2,1
9000013122,2,4,4,-1.00,2,-1,-1,1,7,1,-9,2,4,1,40,30,1700,1730,-1,-1,20,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,14,-1,1,5775610.038,0,5883329.41,9.00001E+13,-1,425.8,4,3,1,2,1,1,2,3,13,11,1,3,2,10,3,3,4,6,2,202203,2,1021,74,1,2,1,1,2,2,7,5,1,-1,11,1,1,5,20,2,1,3,30,2,1,20,2,1,3,30,2,1
9000013145,1,1,1,900001314501.00,1,2,1,1,7,2,5,2,4,1,40,24,1316,1340,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,14,1,16.89620883,9371337.333,0,15624494.86,9.00001E+13,16.89620883,350.2,4,1,2,1,1,1,2,1,11,6,1,1,1,1,1,4,1,4,1,202202,1,1021,57,2,1,1,1,2,1,5,-1,2,1,6,2,2,1,5,3,2,4,30,3,2,30,4,2,5,40,4,2
9000013145,1,2,2,900001314501.00,1,2,1,1,7,2,105,2,5,14,40,10,1345,1355,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,14,1,2.77688005,9371337.333,0,15624494.86,9.00001E+13,2.77688005,350.2,4,1,2,1,1,1,2,1,11,6,1,1,1,1,1,4,1,4,1,202202,1,1021,57,2,1,1,1,2,1,5,-1,2,1,6,2,4,1,30,4,2,5,40,4,2,60,6,4,6,5,4,3
9000013145,1,3,3,900001314501.00,1,2,1,1,7,2,-9,2,4,14,1,30,1540,1610,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,1,1,17.31075202,9371337.333,0,15624494.86,9.00001E+13,17.31075202,350.2,4,1,2,1,1,1,2,1,11,6,1,1,1,1,1,4,1,4,1,202202,1,1021,57,2,1,1,1,2,1,5,-1,2,1,6,4,2,1,60,6,4,6,5,4,3,5,3,2,4,30,3,2
9000013158,1,1,1,900001315801.00,1,2,1,2,4,2,75,2,4,1,30,15,1300,1315,1,1,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,-1,-1,-1,11,2,8.4922312,4666832.823,4104976.273,0,9.00001E+13,8.4922312,350.2,6,2,2,2,1,1,2,2,12,5,1,2,2,10,2,4,4,6,2,202202,0,1021,86,1,2,1,1,2,1,3,5,1,3,5,1,4,1,5,2,2,3,1,2,2,30,4,3,5,50,5,1
9000013158,1,2,2,900001315801.00,1,2,1,2,4,2,-9,2,4,11,1,30,1430,1500,1,1,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,2,1,-1,-1,-1,1,2,8.447482909,4666832.823,4104976.273,0,9.00001E+13,8.447482909,350.2,6,2,2,2,1,1,2,2,12,5,1,2,2,10,2,4,4,6,2,202202,0,1021,86,1,2,1,1,2,1,3,5,1,3,5,4,1,1,30,4,3,5,50,5,1,5,2,2,3,1,2,2
9000013158,2,1,1,900001315801.00,1,2,1,2,4,2,30,2,2,1,40,15,1215,1230,1,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,-1,-1,-1,13,2,6.179614667,4922405.325,4466598.749,0,9.00001E+13,6.179614667,350.2,3,2,2,2,1,1,2,2,12,5,1,2,2,10,2,4,4,6,2,202202,0,1021,81,2,2,1,1,2,1,3,5,2,3,5,1,3,1,5,2,2,3,1,2,2,40,4,3,5,40,3,2
9000013158,2,2,2,900001315801.00,1,2,1,2,4,2,100,2,5,13,40,5,1300,1305,1,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,-1,-1,-1,13,2,0.295214419,4922405.325,4466598.749,0,9.00001E+13,0.295214419,350.2,3,2,2,2,1,1,2,2,12,5,1,2,2,10,2,4,4,6,2,202202,0,1021,81,2,2,1,1,2,1,3,5,2,3,5,3,3,1,40,4,3,5,40,3,2,40,4,3,5,40,3,2
9000013158,2,3,3,900001315801.00,1,2,1,2,4,2,-9,2,2,13,1,20,1445,1505,1,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,-1,-1,-1,1,1,6.28775637,4922405.325,4466598.749,0,9.00001E+13,6.28775637,350.2,3,2,2,2,1,1,2,2,12,5,1,2,2,10,2,4,4,6,2,202202,0,1021,81,2,2,1,1,2,1,3,5,2,3,5,3,1,1,40,4,3,5,40,3,2,5,2,2,3,1,2,2
9000013164,1,1,1,900001316401.00,1,2,1,2,3,2,30,2,4,1,40,30,1200,1230,1,1,1,3,1,1,2,2,1,2,2,2,-1,-1,0,3,1,1,2,1,-1,-1,-1,14,1,4.044126787,3082851.558,2560648.378,0,9.00001E+13,4.044126787,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,40,1,2,1,1,2,1,4,2,1,1,5,3,2,1,50,6,5,7,70,6,6,30,2,2,3,20,2,1
9000013164,1,2,2,900001316401.00,1,2,1,2,3,2,10,2,5,14,40,30,1300,1330,1,1,1,2,1,1,2,2,2,2,2,2,-1,-1,0,2,1,1,2,1,-1,-1,-1,14,1,3.008079553,3082851.558,2560648.378,0,9.00001E+13,3.008079553,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,40,1,2,1,1,2,1,4,2,1,1,5,2,3,1,30,2,2,3,20,2,1,70,6,5,7,80,5,5
9000013164,1,3,3,900001316401.00,1,2,1,2,3,2,-9,2,4,14,1,10,1340,1350,1,1,1,2,1,1,2,2,2,2,2,2,-1,-1,0,2,1,1,2,1,-1,-1,-1,1,1,0.880671224,3082851.558,2560648.378,0,9.00001E+13,0.880671224,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,40,1,2,1,1,2,1,4,2,1,1,5,3,3,1,70,6,5,7,80,5,5,50,6,5,7,70,6,6
9000013164,2,1,1,900001316401.00,1,-1,1,2,3,2,30,2,4,1,70,30,1200,1230,1,1,1,3,1,1,2,2,1,2,2,2,-1,-1,0,3,1,2,1,1,-1,-1,-1,10,1,4.044126787,4647578.728,3678971.427,0,9.00001E+13,-1,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,33,1,2,2,1,2,1,4,2,1,1,5,3,2,2,50,6,5,7,70,6,6,30,2,2,3,20,2,1
9000013164,2,2,2,900001316401.00,1,-1,1,2,3,2,10,2,5,10,40,30,1300,1330,1,1,1,2,1,1,2,2,2,2,2,2,-1,-1,0,2,1,2,1,1,-1,-1,-1,14,1,3.008079553,4647578.728,3678971.427,0,9.00001E+13,-1,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,33,1,2,2,1,2,1,4,2,1,1,5,2,3,2,30,2,2,3,20,2,1,70,6,5,7,80,5,5
9000013164,2,3,3,900001316401.00,1,-1,1,2,3,2,-9,2,4,14,1,10,1340,1350,1,1,1,2,1,1,2,2,2,2,2,2,-1,-1,0,2,1,2,1,1,-1,-1,-1,1,1,0.880671224,4647578.728,3678971.427,0,9.00001E+13,-1,350.2,4,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,33,1,2,2,1,2,1,4,2,1,1,5,3,3,2,70,6,5,7,80,5,5,50,6,5,7,70,6,6
9000013164,5,1,1,900001316401.00,1,-1,1,2,3,2,510,2,3,1,50,30,1200,1230,1,1,1,3,1,1,2,2,1,2,2,2,-1,-1,0,3,1,2,1,1,-1,-1,-1,16,1,4.044126787,5540625.827,4878583.893,0,9.00001E+13,-1,350.2,10,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,38,1,1,2,1,2,1,3,-1,1,1,5,3,2,2,50,6,5,7,70,6,6,30,2,2,3,20,2,1
9000013164,5,2,2,900001316401.00,1,-1,1,2,3,2,-9,2,3,16,1,30,2100,2130,1,1,1,2,1,2,2,2,1,2,2,2,-1,-1,0,2,1,2,1,1,-1,-1,-1,1,1,4.0615289,5540625.827,4878583.893,0,9.00001E+13,-1,350.2,10,8,3,2,1,1,2,2,13,5,1,8,1,2,3,1,1,1,1,202202,1,1021,38,1,1,2,1,2,1,3,-1,1,1,5,2,3,2,30,2,2,3,20,2,1,50,6,5,7,70,6,6
9000013167,2,1,1,900001316701.00,1,-1,1,2,2,2,5,2,4,1,40,10,1000,1010,1,1,4,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,-1,-1,-1,14,-1,0.807955252,5092108.731,4807006.166,0,9.00001E+13,0.807955252,350.2,4,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,34,1,1,1,1,2,2,4,-1,1,4,8,4,4,1,30,5,4,6,30,5,4,40,6,5,7,40,6,5
9000013167,2,2,2,-1.00,1,-1,-1,2,2,2,150,2,4,14,1,15,1015,1030,2,-1,20,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-9,0.808576756,5092108.731,4807006.166,0,9.00001E+13,-1,350.2,4,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,34,1,1,1,1,2,2,4,-1,1,-1,8,4,4,5,40,6,5,7,40,6,5,30,5,4,6,30,5,4
9000013167,2,3,3,-1.00,1,-1,2,2,2,2,10,2,4,1,40,10,1300,1310,2,-1,1,2,2,1,2,2,-1,-1,-1,-1,-1,-1,1,1,97,2,1,97,-1,-1,-1,14,-9,0.808576756,5092108.731,4807006.166,0,9.00001E+13,-1,350.2,4,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,34,1,1,1,1,2,2,4,-1,1,-1,8,4,4,2,30,5,4,6,30,5,4,40,6,5,7,40,6,5
9000013167,2,4,4,900001316701.00,1,-1,1,2,2,2,-9,2,4,14,1,10,1320,1330,1,1,4,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,-1,-1,-1,1,-9,0.808576756,5092108.731,4807006.166,0,9.00001E+13,0.808576756,350.2,4,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,34,1,1,1,1,2,2,4,-1,1,4,8,4,4,1,40,6,5,7,40,6,5,30,5,4,6,30,5,4
9000013167,3,1,1,900001316702.00,1,-1,1,2,2,2,530,2,1,1,10,15,715,730,1,2,3,1,2,2,1,2,-1,-1,-1,-1,-1,-1,0,1,3,1,2,3,-1,-1,-1,3,-1,5.173399627,4872713.281,4745249.245,0,9.00001E+13,5.173399627,350.2,1,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,33,2,1,1,1,2,2,5,-1,2,3,8,4,4,1,30,5,4,6,30,5,4,20,4,3,6,5,4,2
9000013167,3,2,2,900001316702.00,1,-1,1,2,2,2,-9,2,1,3,1,15,1620,1635,1,2,3,1,2,2,1,2,-1,-1,-1,-1,-1,-1,0,1,3,1,2,3,-1,-1,-1,1,-9,4.746426352,4872713.281,4745249.245,0,9.00001E+13,4.746426352,350.2,1,3,1,1,1,1,2,3,11,8,1,4,2,4,1,5,1,4,1,202202,2,1021,33,2,1,1,1,2,2,5,-1,2,3,8,4,4,1,20,4,3,6,5,4,2,30,5,4,6,30,5,4
9000013183,1,1,1,900001318301.00,1,2,1,2,5,2,579,2,1,1,10,6,715,721,1,1,3,1,1,2,2,2,2,2,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,3,1,2.298943443,13348221.09,11854630.04,0,9.00001E+13,2.298943443,367.2,1,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,32,2,1,1,1,2,1,5,-1,2,3,7,2,4,1,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,1,2,2,900001318301.00,1,2,1,2,5,2,-9,2,1,3,1,8,1700,1708,1,1,3,1,1,2,2,2,2,2,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,1,1,2.298943443,13348221.09,11854630.04,0,9.00001E+13,2.298943443,367.2,1,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,32,2,1,1,1,2,1,5,-1,2,3,7,4,2,1,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013183,2,1,1,900001318302.00,1,2,1,2,5,2,410,2,4,1,70,10,830,840,1,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,0,2,2,1,2,2,-1,-1,-1,10,8,1.540087011,11887299.1,9834622.077,0,9.00001E+13,1.540087011,367.2,4,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,40,1,1,1,1,2,1,5,-1,1,2,7,2,2,1,20,3,2,4,30,1,2,20,3,2,4,5,4,2
9000013183,2,2,2,900001318302.00,1,2,1,2,5,2,138,2,4,10,1,12,1530,1542,1,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,0,2,2,1,2,2,-1,-1,-1,1,1,1.540087011,11887299.1,9834622.077,0,9.00001E+13,1.540087011,367.2,4,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,40,1,1,1,1,2,1,5,-1,1,2,7,2,2,1,20,3,2,4,5,4,2,20,3,2,4,30,1,2
9000013183,2,3,3,900001318302.00,1,2,1,2,5,2,170,2,3,1,50,10,1800,1810,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,1,2,2,-1,-1,-1,16,1,2.147296457,11757851.6,9727527.337,0,9.00001E+13,2.147296457,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,40,1,1,1,1,2,1,5,-1,1,2,7,2,4,1,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,2,4,4,900001318302.00,1,2,1,2,5,2,-9,2,3,16,1,10,2100,2110,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,1,2,2,-1,-1,-1,1,1,2.131137352,11757851.6,9727527.337,0,9.00001E+13,2.131137352,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,40,1,1,1,1,2,1,5,-1,1,2,7,4,2,1,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013183,3,1,1,-1.00,1,-1,-1,2,5,2,415,2,4,1,20,10,710,720,2,-1,20,2,2,2,1,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,6,-1,1.351771287,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,12,1,-1,-1,1,1,2,-1,-1,1,-1,7,2,4,5,20,3,2,4,30,1,2,20,4,3,5,20,4,3
9000013183,3,2,2,-1.00,1,-1,-1,2,5,2,210,2,4,6,1,15,1415,1430,2,-1,20,2,2,2,1,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-9,1.351771287,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,12,1,-1,-1,1,1,2,-1,-1,1,-1,7,4,2,5,20,4,3,5,20,4,3,20,3,2,4,30,1,2
9000013183,3,3,3,900001318302.00,1,-1,1,2,5,2,170,2,3,1,50,10,1800,1810,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,16,-9,2.147296457,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,12,1,-1,-1,1,1,2,-1,-1,1,2,7,2,4,2,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,3,4,4,900001318302.00,1,-1,1,2,5,2,-9,2,3,16,1,10,2100,2110,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,1,-9,2.131137352,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,12,1,-1,-1,1,1,2,-1,-1,1,2,7,4,2,2,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013183,4,1,1,-1.00,1,-1,-1,2,5,2,404,2,4,1,20,10,745,755,2,-1,18,2,2,2,2,1,1,2,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,6,-1,1.403356122,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,11,1,-1,-1,1,1,2,-1,-1,1,-1,7,2,4,6,20,3,2,4,30,1,2,20,4,3,5,20,4,3
9000013183,4,2,2,-1.00,1,-1,-1,2,5,2,185,2,4,6,1,16,1439,1455,2,-1,18,2,2,2,2,1,1,2,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,1,-9,1.403356122,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,11,1,-1,-1,1,1,2,-1,-1,1,-1,7,4,2,6,20,4,3,5,20,4,3,20,3,2,4,30,1,2
9000013183,4,3,3,900001318302.00,1,-1,1,2,5,2,170,2,3,1,50,10,1800,1810,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,16,-9,2.147296457,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,11,1,-1,-1,1,1,2,-1,-1,1,2,7,2,4,2,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,4,4,4,900001318302.00,1,-1,1,2,5,2,-9,2,3,16,1,10,2100,2110,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,1,-9,2.131137352,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,11,1,-1,-1,1,1,2,-1,-1,1,2,7,4,2,2,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013183,5,1,1,-1.00,1,-1,-1,2,5,2,404,2,4,1,20,10,745,755,2,-1,18,2,2,2,2,1,1,2,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,6,-1,1.403356122,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,9,1,-1,-1,1,1,2,-1,-1,1,-1,7,2,4,6,20,3,2,4,30,1,2,20,4,3,5,20,4,3
9000013183,5,2,2,-1.00,1,-1,-1,2,5,2,185,2,4,6,1,16,1439,1455,2,-1,18,2,2,2,2,1,1,2,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,1,-9,1.403356122,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,9,1,-1,-1,1,1,2,-1,-1,1,-1,7,4,2,6,20,4,3,5,20,4,3,20,3,2,4,30,1,2
9000013183,5,3,3,900001318302.00,1,-1,1,2,5,2,170,2,3,1,50,10,1800,1810,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,16,-9,2.147296457,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,9,1,-1,-1,1,1,2,-1,-1,1,2,7,2,4,2,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,5,4,4,900001318302.00,1,-1,1,2,5,2,-9,2,3,16,1,10,2100,2110,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,1,-9,2.131137352,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,9,1,-1,-1,1,1,2,-1,-1,1,2,7,4,2,2,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013183,6,1,1,900001318302.00,1,-1,1,2,5,2,410,2,4,1,20,10,830,840,1,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,0,2,2,2,1,2,-1,-1,-1,6,-1,1.540087011,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,7,1,-1,-1,1,1,2,-1,-1,1,2,7,2,2,2,20,3,2,4,30,1,2,20,3,2,4,5,4,2
9000013183,6,2,2,900001318302.00,1,-1,1,2,5,2,138,2,4,6,1,12,1530,1542,1,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,0,2,2,2,1,2,-1,-1,-1,1,-9,1.540087011,14301033.33,10980006.5,0,9.00001E+13,-1,367.2,5,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,7,1,-1,-1,1,1,2,-1,-1,1,2,7,2,2,2,20,3,2,4,5,4,2,20,3,2,4,30,1,2
9000013183,6,3,3,900001318302.00,1,-1,1,2,5,2,170,2,3,1,50,10,1800,1810,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,16,-9,2.147296457,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,7,1,-1,-1,1,1,2,-1,-1,1,2,7,2,4,2,20,3,2,4,30,1,2,20,4,3,5,30,4,3
9000013183,6,4,4,900001318302.00,1,-1,1,2,5,2,-9,2,3,16,1,10,2100,2110,1,2,2,5,2,1,1,1,1,1,-1,-1,-1,-1,0,5,2,2,1,2,-1,-1,-1,1,-9,2.131137352,15557898.89,11944999.15,0,9.00001E+13,-1,367.2,10,2,1,2,1,1,2,2,13,7,1,6,2,6,3,3,1,2,1,202203,2,1021,7,1,-1,-1,1,1,2,-1,-1,1,2,7,4,2,2,20,4,3,5,30,4,3,20,3,2,4,30,1,2
9000013237,1,1,1,900001323702.00,1,2,1,1,7,2,20,2,2,1,40,10,1400,1410,1,2,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,13,1,2.62150404,19080293.18,0,9315512.942,9.00001E+13,2.62150404,344.9,3,2,1,2,1,1,2,2,13,11,1,2,2,2,3,1,4,6,2,202202,2,1022,53,1,1,1,1,2,1,7,-1,1,3,11,1,1,1,5,1,1,1,5,1,1,5,1,1,1,5,1,1
9000013237,1,2,2,900001323702.00,1,2,1,1,7,2,-9,2,2,13,1,10,1430,1440,1,2,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,1,-1,-1,-1,1,1,2.628340584,19080293.18,0,9315512.942,9.00001E+13,2.628340584,344.9,3,2,1,2,1,1,2,2,13,11,1,2,2,2,3,1,4,6,2,202202,2,1022,53,1,1,1,1,2,1,7,-1,1,3,11,1,1,1,5,1,1,1,5,1,1,5,1,1,1,5,1,1
